imdbId,Actors,Directors,Rating,Genre,Release
93507,"['Dolph Lundgren', 'Frank Langella', 'Meg Foster']",['Gary Goddard'],5.4/10,"['Action', 'Adventure', 'Fantasy']","7 August 1987 (USA)

"
93560,"['Andre Gower', 'Robby Kiger', 'Stephen Macht']",['Fred Dekker'],7.1/10,"['Action', 'Comedy', 'Fantasy']","14 August 1987 (USA)

"
93562,"['Colin Firth', 'Kenneth Branagh', 'John Atkinsons']","[""Pat O'Connor""]",7.2/10,['Drama'],"4 December 1987 (Ireland)

"
93638,"['Charlie Sheen', 'D.B. Sweeney', 'Lara Harris']",['Peter Werner'],6.1/10,"['Crime', 'Drama', 'Thriller']","23 October 1987 (USA)

"
93648,"['Matt Adler', 'Nia Peeples', 'Gregory Harrison']",['William Phelps'],6.5/10,"['Action', 'Drama', 'Romance']","14 August 1987 (USA)

"
192111,"['Monica Potter', 'Freddie Prinze Jr.', 'Shalom Harlow']",['Mark Waters'],5.4/10,"['Comedy', 'Mystery', 'Romance']","2 February 2001 (USA)

"
190524,"['Kirk Cameron', 'Brad Johnson', 'Janaya Stephens']",['Vic Sarin'],4.6/10,"['Action', 'Drama', 'Fantasy']","Video 2 February 2001

"
242998,"['Denise Richards', 'David Boreanaz', 'Marley Shelton']",['Jamie Blanks'],4.7/10,"['Horror', 'Mystery', 'Thriller']","2 February 2001 (USA)

"
118694,"['Tony Chiu-Wai Leung', 'Maggie Cheung', 'Ping Lam Siu']",['Kar-Wai Wong'],8.1/10,"['Drama', 'Romance']","9 March 2001 (USA)

"
120753,"['Jeremy Davies', 'Milla Jovovich', 'Mel Gibson']",['Wim Wenders'],5.9/10,"['Drama', 'Mystery', 'Thriller']","10 February 2000 (Germany)

"
212985,"['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman']",['Ridley Scott'],6.8/10,"['Crime', 'Drama', 'Thriller']","9 February 2001 (USA)

"
239948,"['Jason Biggs', 'Steve Zahn', 'Jack Black']",['Dennis Dugan'],5.9/10,"['Action', 'Comedy', 'Crime']","9 February 2001 (USA)

"
216787,"['Anne Alvaro', 'Jean-Pierre Bacri', 'Alain Chabat']",['Agnès Jaoui'],7.3/10,"['Comedy', 'Drama', 'Romance']","1 March 2000 (France)

"
231775,"['Chris Rock', 'Regina King', 'Chazz Palminteri']","['Chris Weitz', 'Paul Weitz']",5.4/10,"['Comedy', 'Fantasy']","16 February 2001 (USA)

"
230838,"['Keanu Reeves', 'Charlize Theron', 'Jason Isaacs']","[""Pat O'Connor""]",6.7/10,"['Drama', 'Romance']","16 February 2001 (USA)

"
177650,"['Douglas McGrath', 'Sigourney Weaver', 'Paul Guilfoyle']","['Peter Askin', 'Douglas McGrath']",5.4/10,['Comedy'],"3 May 2000 (France)

"
166276,"['Brendan Fraser', 'Bridget Fonda', 'John Turturro']",['Henry Selick'],4.7/10,"['Animation', 'Comedy', 'Fantasy']","23 February 2001 (USA)

"
233142,"['Kurt Russell', 'Kevin Costner', 'Courteney Cox']",['Demian Lichtenstein'],5.9/10,"['Action', 'Comedy', 'Crime']","23 February 2001 (USA)

"
236493,"['Brad Pitt', 'Julia Roberts', 'James Gandolfini']",['Gore Verbinski'],6.1/10,"['Adventure', 'Comedy', 'Crime']","2 March 2001 (USA)

"
250720,"['David Arquette', 'Michael Clarke Duncan', 'Leslie Bibb']",['John Whitesell'],5.4/10,"['Action', 'Comedy', 'Crime']","2 March 2001 (USA)

"
251031,"['Brooke Smith', 'Marylouise Burke', 'Mark Woodbury']",['Daniel Minahan'],6.6/10,"['Comedy', 'Thriller']","25 May 2001 (Italy)

"
179626,"['Robert De Niro', 'Edward Burns', 'Kelsey Grammer']",['John Herzfeld'],6.1/10,"['Action', 'Crime', 'Drama']","9 March 2001 (USA)

"
192071,"['Kirsten Dunst', 'Ben Foster', 'Melissa Sagemiller']","[""Tommy O'Haver""]",5.8/10,"['Comedy', 'Romance']","9 March 2001 (USA)

"
212380,"['Alan Rickman', 'Natasha Richardson', 'Rachel Griffiths']",['Paddy Breathnach'],6.3/10,"['Comedy', 'Drama', 'Romance']","30 March 2001 (UK)

"
236447,"['Mary Burton', 'Pumla Gobodo-Madikizela', 'Mongezi Manqina']","['Deborah Hoffmann', 'Frances Reid']",7.8/10,['Documentary'],"20 December 2001 (Australia)

"
220157,"['Peter McDonald', 'Flora Montgomery', 'Marie Mullen']",['Kieron J. Walsh'],6.7/10,"['Comedy', 'Romance']","9 March 2001 (Ireland)

"
99073,"['Aidan Quinn', 'Elizabeth Perkins', 'Leo Fuchs']",['Barry Levinson'],7.3/10,['Drama'],"19 October 1990 (USA)

"
116447,"['Spalding Gray', 'Mike McLaughlin', 'Melissa Robertson']",['Steven Soderbergh'],7/10,"['Comedy', 'Drama']","19 March 1997 (USA)

"
81163,"['Angela Lansbury', 'Tony Curtis', 'Rock Hudson']",['Guy Hamilton'],6.2/10,"['Crime', 'Mystery', 'Thriller']","19 December 1980 (USA)

"
31742,"['Lon Chaney Jr.', 'Burgess Meredith', 'Betty Field']",['Lewis Milestone'],7.8/10,['Drama'],"12 January 1940 (USA)

"
82912,"['Fernando Ramos da Silva', 'Jorge Julião', 'Gilberto Moura']",['Hector Babenco'],8/10,"['Crime', 'Drama']","18 September 1981 (Brazil)

"
91836,"['Linda Carol', 'Wendy O. Williams', 'Pat Ast']",['Tom DeSimone'],5.2/10,"['Drama', 'Thriller', 'Crime']","22 August 1986 (USA)

"
96223,"['John Cusack', 'Tim Robbins', 'Mary Crosby']",['Bill Fishman'],5.8/10,"['Comedy', 'Music']","21 October 1988 (USA)

"
100842,"['Adrienne Shelly', 'Robert John Burke', 'Chris Cooke']",['Hal Hartley'],7.4/10,"['Comedy', 'Drama', 'Romance']","8 November 1990 (Australia)

"
39190,"['Cary Grant', 'Loretta Young', 'David Niven']",['Henry Koster'],7.6/10,"['Comedy', 'Drama', 'Fantasy']","16 February 1948 (USA)

"
65687,"['Elvis Presley', 'James Burton', 'Glen D. Hardin']",['Denis Sanders'],8/10,"['Documentary', 'Music']","11 November 1970 (USA)

"
60424,"['Jack Lemmon', 'Walter Matthau', 'Ron Rich']",['Billy Wilder'],7.4/10,"['Comedy', 'Romance']","19 October 1966 (USA)

"
57251,"['Sidney Poitier', 'Lilia Skala', 'Lisa Mann']",['Ralph Nelson'],7.7/10,['Drama'],"5 July 1963 (West Germany)

"
44685,"['Danny Kaye', 'Farley Granger', 'Zizi Jeanmaire']",['Charles Vidor'],6.9/10,"['Biography', 'Family', 'Musical']","14 August 1953 (France)

"
59245,"['Max von Sydow', 'Dorothy McGuire', 'Charlton Heston']","['George Stevens', 'David Lean']",6.6/10,"['Biography', 'Drama', 'History']","9 April 1965 (UK)

"
53793,"['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy']",['Richard Brooks'],7.9/10,['Drama'],"July 1960 (USA)

"
60086,"['Michael Caine', 'Shelley Winters', 'Millicent Martin']",['Lewis Gilbert'],7.1/10,"['Comedy', 'Drama']","24 August 1966 (USA)

"
37800,"['Wendy Hiller', 'Roger Livesey', 'George Carney']","['Michael Powell', 'Emeric Pressburger']",7.7/10,"['Drama', 'Romance']","9 August 1947 (USA)

"
66740,"['Vincent Price', 'Joseph Cotten', 'Hugh Griffith']",['Robert Fuest'],7.2/10,"['Comedy', 'Horror']","18 May 1971 (USA)

"
79781,"['Dick Haynes', 'Albert Brooks', 'Matthew Tobin']",['Albert Brooks'],7.2/10,['Comedy'],"23 March 1979 (USA)

"
80421,"['George Peppard', 'Robert Vaughn', 'Richard Thomas']","['Jimmy T. Murakami', 'Roger Corman']",5.5/10,"['Action', 'Adventure', 'Sci-Fi']","13 November 1980 (West Germany)

"
101764,"['Jean-Claude Van Damme', 'Geoffrey Lewis', 'Alonna Shaw']",['Sheldon Lettich'],5.5/10,"['Action', 'Crime']","9 August 1991 (USA)

"
77504,"['Burt Reynolds', 'Sally Field', 'Dom DeLuise']",['Burt Reynolds'],6.2/10,"['Comedy', 'Drama']","10 May 1978 (USA)

"
102005,"['Mickey Rourke', 'Don Johnson', 'Chelsea Field']",['Simon Wincer'],6/10,"['Action', 'Crime', 'Drama']","23 August 1991 (USA)

"
100140,"['Cher', 'Bob Hoskins', 'Winona Ryder']",['Richard Benjamin'],6.6/10,"['Comedy', 'Drama', 'Romance']","14 December 1990 (USA)

"
100232,"['Charlie Sheen', 'Michael Biehn', 'Joanne Whalley']",['Lewis Teague'],5.5/10,"['Action', 'Adventure', 'Thriller']","20 July 1990 (USA)

"
127952,"['Aimee Copp', 'Michael De Stefano', 'Brenda Monte']",['Nicholas Barker'],6.9/10,"['Comedy', 'Drama']","7 August 1998 (USA)

"
91474,"['William Petersen', 'Kim Greist', 'Joan Allen']",['Michael Mann'],7.2/10,"['Crime', 'Horror', 'Mystery']","15 August 1986 (USA)

"
100486,"['Jeremy Irons', 'Glenn Close', 'Ron Silver']",['Barbet Schroeder'],7.3/10,"['Biography', 'Drama', 'Mystery']","9 November 1990 (USA)

"
77413,"['Peter Ustinov', 'Mia Farrow', 'Simon MacCorkindale']",['John Guillermin'],7.3/10,"['Crime', 'Drama', 'Mystery']","29 September 1978 (USA)

"
97179,"['Greg Evigan', 'Nancy Everhard', 'Taurean Blacque']",['Sean S. Cunningham'],5.2/10,"['Action', 'Horror', 'Sci-Fi']","13 January 1989 (USA)

"
88000,"['Robert Carradine', 'Anthony Edwards', 'Timothy Busfield']",['Jeff Kanew'],6.6/10,['Comedy'],"10 August 1984 (USA)

"
93857,"['Robert Carradine', 'Curtis Armstrong', 'Larry B. Scott']",['Joe Roth'],5/10,['Comedy'],"10 July 1987 (USA)

"
100049,"['Stephen Caffrey', 'Patrick Cassidy', 'Brian Cousins']",['Norman René'],7.5/10,"['Drama', 'Romance']","1 May 1990 (Portugal)

"
118540,"['Maxine McNair', 'Walter Cronkite', 'Chris McNair']",['Spike Lee'],7.9/10,"['Documentary', 'History']","9 July 1997 (USA)

"
91860,"['Crispin Glover', 'Keanu Reeves', 'Ione Skye']",['Tim Hunter'],7.1/10,"['Crime', 'Drama']","8 May 1987 (USA)

"
89208,"['Biff Yeager', 'Kristi Somers', 'Richard Blade']",['Alan Metter'],6/10,"['Comedy', 'Music', 'Romance']","12 April 1985 (USA)

"
71771,"['Burt Reynolds', 'Eddie Albert', 'Ed Lauter']",['Robert Aldrich'],7.1/10,"['Comedy', 'Crime', 'Drama']","30 August 1974 (USA)

"
102517,"['Scott Bakula', 'Hector Elizondo', 'Robert Loggia']",['Stan Dragoti'],6.1/10,"['Comedy', 'Sport']","27 September 1991 (USA)

"
87015,"['John Heard', 'Daniel Stern', 'Christopher Curry']",['Douglas Cheek'],5.5/10,"['Horror', 'Sci-Fi']","31 August 1984 (USA)

"
215750,"['Jude Law', 'Ed Harris', 'Joseph Fiennes']",['Jean-Jacques Annaud'],7.6/10,"['Drama', 'History', 'War']","16 March 2001 (USA)

"
242445,"['Steven Seagal', 'DMX', 'Isaiah Washington']",['Andrzej Bartkowiak'],5.5/10,"['Action', 'Comedy', 'Crime']","16 March 2001 (USA)

"
205873,"['Sam Neill', 'Billy Mitchell', 'Roz Hammond']",['Rob Sitch'],7.2/10,"['Comedy', 'Drama', 'History']","4 May 2001 (USA)

"
209144,"['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano']",['Christopher Nolan'],8.5/10,"['Mystery', 'Thriller']","25 May 2001 (USA)

"
125022,"['Sigourney Weaver', 'Jennifer Love Hewitt', 'Gene Hackman']",['David Mirkin'],6.2/10,"['Comedy', 'Crime', 'Romance']","23 March 2001 (USA)

"
239949,"['Chris Klein', 'Heather Graham', 'Orlando Jones']",['J.B. Rogers'],4.9/10,"['Comedy', 'Romance']","23 March 2001 (USA)

"
244970,"['Ashley Judd', 'Greg Kinnear', 'Hugh Jackman']",['Tony Goldwyn'],6.1/10,"['Comedy', 'Romance']","30 March 2001 (USA)

"
227538,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas']",['Robert Rodriguez'],5.4/10,"['Action', 'Adventure', 'Comedy']","30 March 2001 (USA)

"
246989,"['Shannon Elizabeth', ""Jerry O'Connell"", 'Jake Busey']",['Gregory Poirier'],5.3/10,['Comedy'],"30 March 2001 (USA)

"
236784,"['Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis']",['John Boorman'],6.1/10,"['Comedy', 'Drama', 'Thriller']","30 March 2001 (USA)

"
245712,"['Emilio Echevarría', 'Gael García Bernal', 'Goya Toledo']",['Alejandro González Iñárritu'],8.1/10,"['Drama', 'Thriller']","13 April 2001 (USA)

"
206187,"['Tobias Schneebaum', 'Norman Mailer', 'Michael Nelson Rockefeller']","['David Shapiro', 'Laurie Gwen Shapiro']",6.8/10,"['Documentary', 'Adventure', 'Romance']","15 April 2000 (USA)

"
247380,"['François Wertheimer', 'Agnès Varda', 'Bodan Litnanski']",['Agnès Varda'],7.6/10,['Documentary'],"7 July 2000 (France)

"
164334,"['Morgan Freeman', 'Michael Wincott', 'Monica Potter']",['Lee Tamahori'],6.3/10,"['Drama', 'Thriller']","6 April 2001 (USA)

"
221027,"['Johnny Depp', 'Penélope Cruz', 'Franka Potente']",['Ted Demme'],7.6/10,"['Biography', 'Crime', 'Drama']","6 April 2001 (USA)

"
266860,"['Veronica Taylor', 'Eric Stuart', 'Rica Matsumoto']","['Kunihiko Yuyama', 'Michael Haigney']",5.7/10,"['Animation', 'Action', 'Adventure']","6 April 2001 (USA)

"
243155,"['Renée Zellweger', 'Colin Firth', 'Hugh Grant']",['Sharon Maguire'],6.7/10,"['Comedy', 'Drama', 'Romance']","13 April 2001 (USA)

"
245686,"['David Spade', 'Brittany Daniel', 'Dennis Miller']",['Dennie Gordon'],5.9/10,"['Adventure', 'Comedy', 'Drama']","11 April 2001 (USA)

"
236348,"['Rachael Leigh Cook', 'Tara Reid', 'Rosario Dawson']","['Harry Elfont', 'Deborah Kaplan']",5.3/10,"['Comedy', 'Music']","11 April 2001 (USA)

"
221073,"['Eric Bana', 'Simon Lyndon', 'Vince Colosimo']",['Andrew Dominik'],7.2/10,"['Biography', 'Crime', 'Drama']","3 August 2000 (Australia)

"
255094,"['Maryiam Palvin Almani', 'Nargess Mamizadeh', 'Mojgan Faramarzi']",['Jafar Panahi'],7.5/10,['Drama'],"9 September 2000 (Italy)

"
231402,"['Paul Hogan', 'Linda Kozlowski', 'Jere Burns']",['Simon Wincer'],4.8/10,"['Adventure', 'Comedy', 'Crime']","20 April 2001 (USA)

"
240515,"['Tom Green', 'Rip Torn', 'Marisa Coughlan']",['Tom Green'],4.5/10,['Comedy'],"20 April 2001 (USA)

"
86250,"['Al Pacino', 'Michelle Pfeiffer', 'Steven Bauer']",['Brian De Palma'],8.3/10,"['Crime', 'Drama']","9 December 1983 (USA)

"
55895,"['Jack Lemmon', 'Lee Remick', 'Charles Bickford']",['Blake Edwards'],7.9/10,['Drama'],"4 February 1963 (Brazil)

"
132245,"['Sylvester Stallone', 'Kip Pardue', 'Til Schweiger']",['Renny Harlin'],4.5/10,"['Action', 'Drama', 'Sport']","27 April 2001 (USA)

"
245120,"['Kerr Smith', 'Brendan Fehr', 'Izabella Miko']",['J.S. Cardone'],5.3/10,"['Horror', 'Thriller']","27 April 2001 (USA)

"
203755,"['Liv Tyler', 'Matt Dillon', 'Mary Jo Smith']",['Harald Zwart'],6.1/10,"['Comedy', 'Crime']","27 April 2001 (USA)

"
141907,"['Warren Beatty', 'Diane Keaton', 'Nastassja Kinski']",['Peter Chelsom'],4.4/10,"['Comedy', 'Romance']","27 April 2001 (USA)

"
209163,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah']",['Stephen Sommers'],6.3/10,"['Action', 'Adventure', 'Fantasy']","4 May 2001 (USA)

"
243889,"['Kôji Yakusho', 'Aoi Miyazaki', 'Masaru Miyazaki']",['Shinji Aoyama'],7.9/10,['Drama'],"29 November 2000 (France)

"
240913,"['Charlotte Rampling', 'Bruno Cremer', 'Jacques Nolot']",['François Ozon'],7.2/10,"['Drama', 'Mystery']","4 May 2001 (USA)

"
56937,"['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison']",['Joseph L. Mankiewicz'],7/10,"['Biography', 'Drama', 'History']","31 July 1963 (UK)

"
85811,"['Ken Marshall', 'Lysette Anthony', 'Freddie Jones']",['Peter Yates'],6.1/10,"['Action', 'Adventure', 'Fantasy']","29 July 1983 (USA)

"
89504,"['Albert Brooks', 'Julie Hagerty', 'Sylvia Farrel']",['Albert Brooks'],7.1/10,['Comedy'],"22 August 1985 (Argentina)

"
16039,"['Wallace Beery', 'Bessie Love', 'Lloyd Hughes']",['Harry O. Hoyt'],7.1/10,"['Adventure', 'Fantasy', 'Sci-Fi']","22 June 1925 (USA)

"
25913,"['Adolf Hitler', 'Hermann Göring', 'Max Amann']",['Leni Riefenstahl'],7.5/10,"['Documentary', 'History', 'War']","28 March 1935 (Germany)

"
98524,"['James Woods', 'Robert Downey Jr.', 'Margaret Colin']",['Joseph Ruben'],6.7/10,"['Drama', 'Crime']","17 February 1989 (USA)

"
84917,"['Robin Williams', 'Mary Beth Hurt', 'Glenn Close']",['George Roy Hill'],7.2/10,"['Comedy', 'Drama']","13 August 1982 (USA)

"
62776,"['Ewa Aulin', 'Richard Burton', 'Charles Aznavour']",['Christian Marquand'],5.4/10,"['Adventure', 'Comedy', 'Fantasy']","17 December 1968 (USA)

"
64940,"['Martin Potter', 'Hiram Keller', 'Max Born']",['Federico Fellini'],7/10,"['Drama', 'Fantasy', 'History']","11 March 1970 (USA)

"
60429,"['Elvis Presley', 'Donna Douglas', 'Harry Morgan']",['Frederick De Cordova'],5.7/10,"['Comedy', 'Musical', 'Romance']","31 March 1966 (USA)

"
101902,"['Bette Midler', 'James Caan', 'George Segal']",['Mark Rydell'],6.3/10,"['Comedy', 'Drama', 'Music']","27 November 1991 (USA)

"
80319,"['Jane Fonda', 'Lily Tomlin', 'Dolly Parton']",['Colin Higgins'],6.7/10,['Comedy'],"19 December 1980 (USA)

"
79638,"['Sally Field', 'Beau Bridges', 'Ron Leibman']",['Martin Ritt'],7.4/10,['Drama'],"2 March 1979 (USA)

"
90098,"['John Candy', 'Richard Crenna', 'Rip Torn']",['Carl Reiner'],6.2/10,['Comedy'],"9 August 1985 (USA)

"
45464,"['Peter Lind Hayes', 'Mary Healy', 'Hans Conried']",['Roy Rowland'],6.9/10,"['Family', 'Fantasy', 'Music']","1 July 1953 (USA)

"
66011,"['Ali MacGraw', ""Ryan O'Neal"", 'John Marley']",['Arthur Hiller'],6.9/10,"['Drama', 'Romance']","16 December 1970 (USA)

"
93713,"['Pelle Hvenegaard', 'Max von Sydow', 'Erik Paaske']",['Bille August'],7.9/10,['Drama'],"21 December 1988 (USA)

"
48021,"['Jean Servais', 'Carl Möhner', 'Robert Manuel']",['Jules Dassin'],8.2/10,"['Crime', 'Thriller']","5 June 1956 (USA)

"
183790,"['Heath Ledger', 'Mark Addy', 'Rufus Sewell']",['Brian Helgeland'],6.9/10,"['Action', 'Adventure', 'Romance']","11 May 2001 (USA)

"
212826,"['Pilar Padilla', 'Adrien Brody', 'Elpidia Carrillo']",['Ken Loach'],7.1/10,['Drama'],"25 October 2000 (France)

"
208911,"['Miles Anderson', 'Romane Bohringer', 'David Bradley']",['Kristian Levring'],6.4/10,['Drama'],"11 May 2001 (USA)

"
256408,"['Kaleil Isaza Tuzman', 'Tom Herman', 'Kenneth Austin']","['Chris Hegedus', 'Jehane Noujaim']",7.1/10,['Documentary'],"1 June 2001 (USA)

"
225071,"['Jennifer Lopez', 'Jim Caviezel', 'Jeremy Sisto']",['Luis Mandoki'],5.6/10,"['Drama', 'Romance']","18 May 2001 (USA)

"
126029,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Andrew Adamson', 'Vicky Jenson']",7.9/10,"['Animation', 'Adventure', 'Comedy']","18 May 2001 (USA)

"
203009,"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo']",['Baz Luhrmann'],7.6/10,"['Drama', 'Musical', 'Romance']","1 June 2001 (USA)

"
213149,"['Ben Affleck', 'Kate Beckinsale', 'Josh Hartnett']",['Michael Bay'],6.1/10,"['Action', 'Drama', 'History']","25 May 2001 (USA)

"
210727,"['Thilen Lhondup', 'Gurgon Kyap', 'Lhakpa Tsamchoe']","['Eric Valli', 'Michel Debats']",7.5/10,['Drama'],"22 June 2001 (USA)

"
77716,"['Lynn-Holly Johnson', 'Robby Benson', 'Colleen Dewhurst']",['Donald Wrye'],6.5/10,"['Drama', 'Romance', 'Sport']","31 December 1978 (USA)

"
102343,"['Tate Donovan', 'Sandra Bullock', 'Mary Mara']",['Dale Launer'],5.6/10,"['Comedy', 'Fantasy', 'Romance']","13 November 1992 (USA)

"
100395,"['Meryl Streep', 'Shirley MacLaine', 'Dennis Quaid']",['Mike Nichols'],6.7/10,"['Comedy', 'Drama']","14 September 1990 (USA)

"
46719,"['Burt Lancaster', 'Jean Peters', 'John McIntire']",['Robert Aldrich'],6.4/10,['Western'],"8 October 1954 (Japan)

"
101587,"['Billy Crystal', 'Jack Palance', 'Daniel Stern']",['Ron Underwood'],6.7/10,['Comedy'],"7 June 1991 (USA)

"
95082,"['John Cusack', 'Clifton James', 'Michael Lerner']",['John Sayles'],7.3/10,"['Drama', 'History', 'Sport']","2 September 1988 (USA)

"
48248,"['Burt Lancaster', 'Diana Lynn', 'Dianne Foster']",['Burt Lancaster'],6.3/10,"['Drama', 'Western']","7 August 1955 (Japan)

"
95647,"['Gene Hackman', 'Willem Dafoe', 'Frances McDormand']",['Alan Parker'],7.8/10,"['Crime', 'Drama', 'History']","27 January 1989 (USA)

"
54047,"['Yul Brynner', 'Steve McQueen', 'Charles Bronson']",['John Sturges'],7.8/10,"['Action', 'Adventure', 'Western']","23 November 1960 (USA)

"
53221,"['John Wayne', 'Dean Martin', 'Ricky Nelson']",['Howard Hawks'],8/10,"['Action', 'Drama', 'Western']","4 April 1959 (USA)

"
94082,"['Cher', 'Dennis Quaid', 'Liam Neeson']",['Peter Yates'],6.6/10,"['Crime', 'Drama', 'Thriller']","23 October 1987 (USA)

"
94142,"['Danny DeVito', 'Billy Crystal', 'Kim Greist']",['Danny DeVito'],6.2/10,"['Comedy', 'Crime', 'Thriller']","11 December 1987 (USA)

"
244316,"['Nien-Jen Wu', 'Elaine Jin', 'Issei Ogata']",['Edward Yang'],8.1/10,"['Drama', 'Romance']","16 December 2000 (Japan)

"
60934,"['Steve McQueen', 'Richard Attenborough', 'Candice Bergen']",['Robert Wise'],7.7/10,"['Adventure', 'Drama', 'Romance']","20 December 1966 (USA)

"
41996,"['Gregory Peck', 'Hugh Marlowe', 'Gary Merrill']",['Henry King'],7.8/10,"['Drama', 'War']","1950 (UK)

"
59885,"['Frank Sinatra', 'Trevor Howard', 'Raffaella Carrà']",['Mark Robson'],7.1/10,"['Action', 'Adventure', 'War']","23 June 1965 (USA)

"
255798,"['Rob Schneider', 'Colleen Haskell', 'John C. McGinley']",['Luke Greenfield'],4.8/10,"['Comedy', 'Sci-Fi']","1 June 2001 (USA)

"
212815,"['Arye Gross', 'Eric Schweig', 'Tim DeKay']",['Thomas Bezucha'],7.4/10,"['Comedy', 'Drama', 'Romance']","18 April 2000 (USA)

"
251075,"['David Duchovny', 'Orlando Jones', 'Julianne Moore']",['Ivan Reitman'],6.1/10,"['Comedy', 'Sci-Fi']","8 June 2001 (USA)

"
244244,"['John Travolta', 'Hugh Jackman', 'Halle Berry']",['Dominic Sena'],6.5/10,"['Action', 'Crime', 'Thriller']","8 June 2001 (USA)

"
254099,"['Alan Cumming', 'Jennifer Jason Leigh', 'Phoebe Cates']","['Alan Cumming', 'Jennifer Jason Leigh']",6.4/10,"['Comedy', 'Drama', 'Romance']","29 June 2001 (USA)

"
234288,"['Bolek Polívka', 'Csongor Kassai', 'Jaroslav Dusek']",['Jan Hrebejk'],7.8/10,"['Comedy', 'Drama', 'War']","16 March 2000 (Czech Republic)

"
65528,"['Alan Arkin', 'Martin Balsam', 'Richard Benjamin']",['Mike Nichols'],7.2/10,"['Comedy', 'Drama', 'War']","24 June 1970 (USA)

"
116344,"['Peter Jackson', 'Jeffrey Thomas', 'Costa Botes']","['Costa Botes', 'Peter Jackson']",7.6/10,['Comedy'],"TV Movie 3 October 1997

"
102685,"['Patrick Swayze', 'Keanu Reeves', 'Gary Busey']",['Kathryn Bigelow'],7.2/10,"['Action', 'Crime', 'Thriller']","12 July 1991 (USA)

"
98300,"['Phoebe Cates', 'Bridget Fonda', 'Scott Coffey']",['Zelda Barron'],6.3/10,"['Comedy', 'Drama', 'Romance']","21 July 1989 (USA)

"
86508,"['Gene Hackman', 'Patrick Swayze', 'Robert Stack']",['Ted Kotcheff'],6.4/10,"['Action', 'Drama', 'Thriller']","16 December 1983 (USA)

"
105699,"['Kurt Russell', 'Ray Liotta', 'Madeleine Stowe']",['Jonathan Kaplan'],6.3/10,"['Crime', 'Drama', 'Thriller']","26 June 1992 (USA)

"
92272,"['Rob Lowe', 'Cynthia Gibb', 'Patrick Swayze']",['Peter Markle'],6.1/10,"['Drama', 'Romance', 'Sport']","31 January 1986 (USA)

"
45810,"['Jane Russell', 'Marilyn Monroe', 'Charles Coburn']",['Howard Hawks'],7.2/10,"['Comedy', 'Musical', 'Romance']","August 1953 (USA)

"
45891,"['Marilyn Monroe', 'Betty Grable', 'Lauren Bacall']",['Jean Negulesco'],7/10,"['Comedy', 'Drama', 'Romance']","20 November 1953 (USA)

"
48605,"['Marilyn Monroe', 'Tom Ewell', 'Evelyn Keyes']",['Billy Wilder'],7.2/10,"['Comedy', 'Romance']","29 July 1955 (UK)

"
47574,"['Ethel Merman', 'Marilyn Monroe', ""Donald O'Connor""]",['Walter Lang'],6.5/10,"['Comedy', 'Drama', 'Musical']","6 January 1955 (Uruguay)

"
84805,"['Dustin Hoffman', 'Jessica Lange', 'Teri Garr']",['Sydney Pollack'],7.4/10,"['Comedy', 'Drama', 'Romance']","17 December 1982 (USA)

"
230011,"['Michael J. Fox', 'Jim Varney', 'Corey Burton']","['Gary Trousdale', 'Kirk Wise']",6.8/10,"['Animation', 'Action', 'Adventure']","15 June 2001 (USA)

"
146316,"['Angelina Jolie', 'Jon Voight', 'Iain Glen']",['Simon West'],5.8/10,"['Action', 'Adventure', 'Fantasy']","15 June 2001 (USA)

"
240462,"['Eddie Murphy', 'Cedric the Entertainer', 'Kristen Wilson']",['Steve Carr'],4.7/10,"['Comedy', 'Family', 'Fantasy']","22 June 2001 (USA)

"
232500,"['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['Rob Cohen', 'Mel City']",6.7/10,"['Action', 'Crime', 'Thriller']","22 June 2001 (USA)

"
212720,"['Haley Joel Osment', 'Jude Law', ""Frances O'Connor""]",['Steven Spielberg'],7.1/10,"['Adventure', 'Drama', 'Sci-Fi']","29 June 2001 (USA)

"
255819,"['AlexSandra Wright', 'Tyrese Gibson', 'Taraji P. Henson']",['John Singleton'],6.4/10,"['Crime', 'Drama', 'Romance']","27 June 2001 (USA)

"
250224,"['Kirsten Dunst', 'Jay Hernandez', 'Bruce Davison']",['John Stockwell'],6.5/10,"['Drama', 'Romance']","29 June 2001 (USA)

"
228242,"['Sami Bouajila', 'Patachou', 'Ariane Ascaride']","['Olivier Ducastel', 'Jacques Martineau']",7/10,"['Comedy', 'Drama', 'Romance']","19 April 2000 (France)

"
203119,"['Ray Winstone', 'Ben Kingsley', 'Ian McShane']",['Jonathan Glazer'],7.3/10,"['Crime', 'Drama', 'Thriller']","13 July 2001 (USA)

"
203632,"['Franka Potente', 'Benno Fürmann', 'Joachim Król']",['Tom Tykwer'],7.6/10,"['Drama', 'Mystery', 'Romance']","12 October 2000 (Germany)

"
